"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000204962",2.27993551190397,-0.0140081758620154,0.304551144147834,0.788844944755624,NA,"PCDHA8","56140"
"ENSG00000162813",370.921832763707,-0.0289334970761782,0.11956072563275,0.788854256804055,0.909621499322792,"BPNT1","10380"
"ENSG00000110066",583.311046198137,0.0265283599235315,0.104558185191486,0.789073763216503,0.909751643087744,"KMT5B","51111"
"ENSG00000205505",29.0593146383073,0.0415141610818232,0.23324257261215,0.789101470662765,0.909751643087744,NA,NA
"ENSG00000256073",26.986230538625,-0.0409064110740387,0.236103956123502,0.789118797672197,0.909751643087744,"URB1-AS1","84996"
"ENSG00000158286",86.3810104377642,0.0404664997716091,0.191149113828516,0.789218982597134,0.90980885212716,"RNF207","388591"
"ENSG00000170409",0.679271741137999,0.00962540938447251,0.307450867470017,0.789251075290869,NA,NA,NA
"ENSG00000241597",0.679271741137999,0.00962540938447251,0.307450867470017,0.789251075290869,NA,NA,NA
"ENSG00000273437",1.79142482788698,-0.0149700674888531,0.303639308056851,0.789383601340166,NA,NA,NA
"ENSG00000228570",122.794442248685,-0.0361445592823949,0.158875788502215,0.789571898626605,0.910109186317044,"NUTM2E","283008"
"ENSG00000156304",944.624654634739,0.0267942734876188,0.106411615016088,0.789606289821512,0.910109186317044,"SCAF4","57466"
"ENSG00000248734",10.2494252046767,0.0344846524669798,0.275155494172089,0.789631244680543,0.910109186317044,NA,NA
"ENSG00000238247",3.09372946368737,-0.0159060316380137,0.302245576584643,0.789641607174205,NA,NA,NA
"ENSG00000230500",1.05877639177917,-0.0120558101339571,0.306558779854022,0.789688821305447,NA,NA,NA
"ENSG00000136040",4327.00119064378,-0.022721212430245,0.0854192964851009,0.78978191532748,0.9101249691585,"PLXNC1","10154"
"ENSG00000109113",2208.28561352362,-0.0202917495487696,0.0817913179875073,0.789803430816206,0.9101249691585,"RAB34","83871"
"ENSG00000100314",2.69401076920386,0.0211565428436179,0.298551295185978,0.789817565262263,NA,"CABP7","164633"
"ENSG00000240935",26.8909523154067,0.0411337549840922,0.24039500263596,0.789854741624696,0.9101249691585,"PLGLA","285189"
"ENSG00000101057",6.82965228136134,-0.0254386751553319,0.290466352088188,0.789895343503034,0.9101249691585,"MYBL2","4605"
"ENSG00000172159",43.1571171172245,-0.0379948416798256,0.249505700570767,0.789897835019912,0.9101249691585,"FRMD3","257019"
"ENSG00000160679",574.882278070831,-0.0246942085030765,0.0997637598121734,0.789963392666569,0.910142226126408,"CHTOP","26097"
"ENSG00000162669",3.4207803606559,-0.0133709937282044,0.303389677320809,0.789964201100795,NA,"HFM1","164045"
"ENSG00000121058",276.090778129911,0.0314731494545726,0.130214721046567,0.790141322244436,0.910288939910775,"COIL","8161"
"ENSG00000185674",1.51053920400098,0.0147368365138221,0.30456799013946,0.790247001245088,NA,"LYG2","254773"
"ENSG00000258875",2.53793942861892,-0.0185974514459156,0.300396886848798,0.790276254159112,NA,NA,NA
"ENSG00000159588",5.56548780377107,-0.0278342339142449,0.288708468938508,0.790330116103374,0.910401609881388,"CCDC17","149483"
"ENSG00000164855",5.438112852567,0.0269576585226615,0.29050219742622,0.790358979213126,0.910401609881388,"TMEM184A","202915"
"ENSG00000242193",286.77618382255,-0.029821388907384,0.123445593909964,0.790414705917294,0.910401609881388,"CRYZL2P","730102"
"ENSG00000264057",4.34986649902432,0.0259694246306102,0.292966424567736,0.790441657032043,NA,NA,NA
"ENSG00000103037",140.695764803215,-0.0342030536716747,0.147681195497112,0.790479028207089,0.910401609881388,"SETD6","79918"
"ENSG00000160207",18.1143270937047,-0.037051936056114,0.261297754480477,0.790492094741959,0.910401609881388,"HSF2BP","11077"
"ENSG00000126500",4.43677736462392,-0.0234255297235844,0.294721904211431,0.790606375501617,NA,"FLRT1","23769"
"ENSG00000163703",619.146469606331,0.0326557589603887,0.117235708662915,0.79076481609486,0.910657414451898,"CRELD1","78987"
"ENSG00000168658",2.05530568960312,0.0159031210258994,0.302736723327894,0.79081830775834,NA,"VWA3B","200403"
"ENSG00000225111",0.861123757367749,0.0103744580594456,0.307975184427525,0.790836561365386,NA,NA,NA
"ENSG00000155275",159.962903896538,0.0338174684393722,0.144942513898245,0.790844421541017,0.910690805145851,"TRMT44","152992"
"ENSG00000105379",157.917281889927,-0.0367302054523181,0.166590684953104,0.79090191096027,0.910698725655538,"ETFB","2109"
"ENSG00000269815",2.65166677600542,-0.0198188141199495,0.299639253335181,0.7909045014994,NA,NA,NA
"ENSG00000150787",347.589451160763,0.0278644002395458,0.114366919291364,0.790955280612781,0.910701901673047,"PTS","5805"
"ENSG00000075407",934.824909724542,0.0260808277075942,0.105563620326496,0.791072903193675,0.910779053046708,"ZNF37A","7587"
"ENSG00000267491",1.59901659846143,-0.012904835738349,0.305809923501634,0.79108497255987,NA,NA,NA
"ENSG00000250519",0.879160460696436,0.00804327984280006,0.308314203892978,0.791110352046825,NA,NA,NA
"ENSG00000164683",1.14626994014393,-0.0123397623468138,0.305273428312646,0.791228761513904,NA,"HEY1","23462"
"ENSG00000185105",1.65127230850675,0.00978582381671143,0.304440107404746,0.791344732692737,NA,"MYADML2","255275"
"ENSG00000224536",1.61906184507941,0.0137297883255144,0.304186852211426,0.791389845411573,NA,"LOC107985246","107985246"
"ENSG00000272864",2.4950236129631,-0.0203437670063381,0.305601253275748,0.791393272980684,NA,NA,NA
"ENSG00000234773",1.52479726585628,-0.015838818435653,0.304395663462442,0.791396323301659,NA,NA,NA
"ENSG00000000457",237.163036796015,0.0313468235433439,0.130346883723644,0.791504962999789,0.91119405563496,"SCYL3","57147"
"ENSG00000189238",0.516970656807957,-0.00641470206294326,0.308791202261786,0.791518209023189,NA,"LINC00943","100507206"
"ENSG00000229356",0.516970656807957,-0.00641470206294326,0.308791202261786,0.791518209023189,NA,"LRRC3-DT","100861510"
"ENSG00000231636",0.516970656807957,-0.00641470206294326,0.308791202261786,0.791518209023189,NA,"AGBL5-AS1","100874031"
"ENSG00000252838",0.516970656807957,-0.00641470206294326,0.308791202261786,0.791518209023189,NA,NA,NA
"ENSG00000134072",47.1221509771325,0.0408501568395539,0.223422148855563,0.791534638414475,0.91119405563496,"CAMK1","8536"
"ENSG00000226332",8.17394695418209,-0.0323978682237498,0.278722725957753,0.791620087654738,0.911234125976162,NA,NA
"ENSG00000089692",4.93240819989884,-0.026337928653616,0.290854753516893,0.79169532071263,0.911251988214587,"LAG3","3902"
"ENSG00000256789",0.649420922898051,0.0054682435429015,0.307994479869132,0.791751047642997,NA,NA,NA
"ENSG00000185985",1.12855079844615,0.00984026161076826,0.307404536383215,0.791769537338835,NA,"SLITRK2","84631"
"ENSG00000138161",18.5056010442162,-0.0375040317201239,0.258640336772309,0.79185437172387,0.911251988214587,"CUZD1","50624"
"ENSG00000273478",6.71394419930927,0.0292618771716726,0.283265500771344,0.791859208135733,0.911251988214587,NA,NA
"ENSG00000198523",7.43535863048191,0.0195616467312314,0.298871396927019,0.791865329940332,0.911251988214587,"PLN","5350"
"ENSG00000181873",154.143705575172,0.0356569835195801,0.160143876786505,0.791902747496123,0.911251988214587,"IBA57","200205"
"ENSG00000234373",0.717097197854598,-0.00652515206331738,0.308545077835152,0.79190341439629,NA,NA,NA
"ENSG00000243429",0.717097197854598,-0.00652515206331738,0.308545077835152,0.79190341439629,NA,NA,NA
"ENSG00000251562",8175.47518239328,-0.0257761806440554,0.110985819198261,0.791973748277024,0.911251988214587,"MALAT1","378938"
"ENSG00000213315",9.98939164850088,-0.0323104066153922,0.278220280264657,0.792016642439162,0.911251988214587,NA,NA
"ENSG00000271359",31.035912431255,0.0415877921817338,0.229778075802238,0.792040741117936,0.911251988214587,NA,NA
"ENSG00000215424",45.2261744197366,-0.0421630153737765,0.211226635043509,0.7921116347128,0.911261786545104,"MCM3AP-AS1","114044"
"ENSG00000234782",64.7491562059515,0.0400309652253994,0.194259377199189,0.792177093261168,0.911261786545104,NA,NA
"ENSG00000179010",3970.71902203106,-0.0190226676805268,0.0757753455524307,0.792201185224245,0.911261786545104,"MRFAP1","93621"
"ENSG00000126768",203.80807298525,0.0329421026040112,0.134739374108735,0.792253312046701,0.911263493797516,"TIMM17B","10245"
"ENSG00000213977",48.6609630885218,0.0409468658308164,0.217976611441366,0.792383977838209,0.911322021757346,"TAX1BP3","30851"
"ENSG00000165171",89.4240034624851,-0.038629196751392,0.183667661098004,0.79240548807466,0.911322021757346,"METTL27","155368"
"ENSG00000269910",8.20595248264176,0.0322376565848187,0.280604976098361,0.792537770864697,0.911415903939372,NA,NA
"ENSG00000172650",4.20034215269446,-0.0201926915704486,0.297701221849391,0.792569642426584,NA,"AGAP5","729092"
"ENSG00000122547",209.575040439233,-0.0382022488779422,0.184235064421734,0.792595249971414,0.911423755622804,"EEPD1","80820"
"ENSG00000161570",2.06359168196226,0.0180602393779132,0.301903344731521,0.79266027563617,NA,NA,NA
"ENSG00000232027",0.931538999298511,0.00744839369935615,0.307556360839754,0.792692910389156,NA,NA,NA
"ENSG00000261739",43.7078852734245,0.0408183752342721,0.215559400813775,0.792732262307772,0.911464690179522,"GOLGA8S","653061"
"ENSG00000141279",4005.35031973108,-0.025294837166344,0.103610667494186,0.792777859916368,0.911464690179522,"NPEPPS","9520"
"ENSG00000131791",958.167440164912,0.0238785293800894,0.0915364191439376,0.792782809047444,0.911464690179522,"PRKAB2","5565"
"ENSG00000152413",113.975870259194,-0.0377825843664995,0.178014297316564,0.792950127372084,0.911490878058435,"HOMER1","9456"
"ENSG00000155657",291.851769654708,0.0353470422943936,0.155715819450385,0.793038136926279,0.911490878058435,"TTN","7273"
"ENSG00000268656",1.25450211637307,-0.0140763724771477,0.307042101542091,0.793046789996099,NA,NA,NA
"ENSG00000241577",0.922936167694393,0.00752953570520053,0.30839393741308,0.793058859514156,NA,NA,NA
"ENSG00000107185",850.898266582127,0.0241239103193185,0.0969007038479254,0.793069121956257,0.911490878058435,"RGP1","9827"
"ENSG00000265150",406.929262728637,0.0390215173636762,0.246070340864618,0.793101748728861,0.911490878058435,NA,NA
"ENSG00000164741",3715.9197324186,0.025207291376566,0.104068123245636,0.793109456206226,0.911490878058435,"DLC1","10395"
"ENSG00000237135",5.56410581564448,0.0259071649398263,0.292187614331754,0.793116135722852,0.911490878058435,NA,NA
"ENSG00000261286",2.62440660308696,-0.0179947678800078,0.30036533535806,0.793140560494176,NA,"ATP2C2-AS1","105371374"
"ENSG00000229766",0.851204268815333,-0.00815592174995676,0.307317248591641,0.793182634759973,NA,NA,NA
"ENSG00000224649",0.6159163043946,-0.0121586501752126,0.308353678621815,0.793242995317128,NA,NA,NA
"ENSG00000266411",0.6159163043946,-0.0121586501752126,0.308353678621815,0.793242995317128,NA,NA,NA
"ENSG00000168216",967.582553753189,0.0229218042798767,0.0922074480860655,0.793248988560967,0.911490878058435,"LMBRD1","55788"
"ENSG00000177576",8.73153751889461,0.0291288957479465,0.284761485448755,0.793317225378692,0.911490878058435,"C18orf32","497661"
"ENSG00000253537",233.207440895112,-0.0308410018836436,0.128301242934077,0.793324583052742,0.911490878058435,"PCDHGA7","56108"
"ENSG00000135441",74.035362034551,-0.0394935975954138,0.186515701069179,0.7933392749858,0.911490878058435,"BLOC1S1","2647"
"ENSG00000254788",1.43652540942536,-0.0136133459866411,0.304890403650051,0.793343983498847,NA,"CKLF-CMTM1","100529251"
"ENSG00000137691",73.9322450738414,0.0388715603648943,0.184983910876256,0.793362794940047,0.911490878058435,"CFAP300","85016"
"ENSG00000243708",1.99504983428589,-0.018756791495707,0.300790454743378,0.793373657186711,NA,"PLA2G4B","100137049"
"ENSG00000224014",1.38789713434554,-0.0146871146482784,0.304801146564595,0.793510570841073,NA,NA,NA
"ENSG00000234589",27.3270497373915,0.0393770235412402,0.242541166867465,0.793564440900036,0.911664339497877,NA,NA
"ENSG00000244128",1.24614034467551,0.00359707993353251,0.308033994669653,0.793772486271499,NA,NA,NA
"ENSG00000171621",758.230163648852,-0.0355214217537455,0.163932432550663,0.793796984099398,0.911839515794437,"SPSB1","80176"
"ENSG00000155629",51.9460472203723,-0.040124049103769,0.217957148280933,0.793840601440736,0.911839515794437,"PIK3AP1","118788"
"ENSG00000106028",680.959901877866,0.0240377634490296,0.0964270594560086,0.793901146825994,0.911839515794437,"SSBP1","6742"
"ENSG00000240891",4.88338561657328,-0.024610214353081,0.292457662589548,0.793919622871593,0.911839515794437,"PLCXD2","257068"
"ENSG00000271428",0.852604248842084,0.0113226976235494,0.306157174534309,0.793925837092212,NA,NA,NA
"ENSG00000087995",287.318185768856,0.0294710882318588,0.123161990199098,0.794035874421168,0.911914827950887,"METTL2A","339175"
"ENSG00000185728",2182.52175174199,-0.0213160150693547,0.0828482238811646,0.79424586117599,0.912055427368241,"YTHDF3","253943"
"ENSG00000131023",720.075684429221,0.0247992215213007,0.100555854438962,0.794259672494183,0.912055427368241,"LATS1","9113"
"ENSG00000230457",6.12304360928826,0.0247641439560181,0.288848368828905,0.794376894642946,0.912088169018997,NA,NA
"ENSG00000119878",283.555511646243,0.0324380179114903,0.136604482266008,0.794389562346655,0.912088169018997,"CRIPT","9419"
"ENSG00000169253",0.718301584006941,0.00359828593818328,0.30847348211957,0.794436130077886,NA,NA,NA
"ENSG00000223799",8.06710957130265,-0.0290881722027633,0.284232398997597,0.794451924153262,0.912101571059388,NA,NA
"ENSG00000268945",1.25061470262022,-0.0105833200160819,0.30569743451617,0.794485081719203,NA,NA,NA
"ENSG00000172244",31.358555170377,0.0391873632063545,0.242978759410414,0.794554744002468,0.912128769987111,"C5orf34","375444"
"ENSG00000213983",177.562739115995,-0.0319017818194246,0.137576598304139,0.79476692129575,0.912128769987111,"AP1G2","8906"
"ENSG00000100413",604.484001617869,0.0290269459155597,0.121882305237035,0.794809684029992,0.912128769987111,"POLR3H","171568"
"ENSG00000215277",5.40606308384041,-0.025998274414144,0.290334645310742,0.794822958717346,0.912128769987111,"RNF212B","100507650"
"ENSG00000132128",1842.28386970066,-0.0191065041322634,0.0799120626986846,0.794849853974336,0.912128769987111,"LRRC41","10489"
"ENSG00000188092",503.635587490234,-0.0278629049891711,0.115932293846128,0.794858043652984,0.912128769987111,"GPR89B","51463"
"ENSG00000182141",93.5956333002262,0.0379282314926516,0.179301760707538,0.794864541764518,0.912128769987111,"ZNF708","7562"
"ENSG00000187824",117.48158767032,0.0360799506775882,0.160642562146979,0.794890187971895,0.912128769987111,"TMEM220","388335"
"ENSG00000255320",16.7503567458995,-0.0375141161295477,0.255477596153951,0.794931831218066,0.912128769987111,NA,NA
"ENSG00000177302",354.078284736477,0.0287856584814722,0.118993485818947,0.795259324481456,0.912446361328784,"TOP3A","7156"
"ENSG00000242405",1.21383383788402,0.0112241027162769,0.305438287946125,0.795265482171644,NA,NA,NA
"ENSG00000179965",103.320269693589,0.0366954058605162,0.170479170187152,0.795387521254005,0.912516686794884,"ZNF771","51333"
"ENSG00000172967",0.487520970471949,-0.00669174449964026,0.308820131064773,0.795411928189595,NA,"XKR3","150165"
"ENSG00000177752",0.487520970471949,-0.00669174449964026,0.308820131064773,0.795411928189595,NA,"YIPF7","285525"
"ENSG00000213331",0.487520970471949,-0.00669174449964026,0.308820131064773,0.795411928189595,NA,NA,NA
"ENSG00000169062",1019.94653635528,-0.0229610237566785,0.0963112806952345,0.795422042479591,0.912516686794884,"UPF3A","65110"
"ENSG00000260010",1.96981711213572,0.0173659866145497,0.301937002702529,0.795505908280615,NA,NA,NA
"ENSG00000230897",123.595782435853,0.0354881121791019,0.156302164825797,0.795606737155479,0.912670383040653,NA,NA
"ENSG00000271730",1.21701404075262,-0.0100840374437581,0.305880772018694,0.795628365202587,NA,NA,NA
"ENSG00000234584",1.30994454182425,-0.0138392550935949,0.306142636312186,0.795641760023403,NA,NA,NA
"ENSG00000087299",55.2854059843828,-0.0392372705784001,0.199655040703347,0.795673926233618,0.912689273197406,"L2HGDH","79944"
"ENSG00000267277",2.83692972604203,0.0120208809196652,0.304018097049634,0.795805553164476,NA,NA,NA
"ENSG00000269906",12.9121201388128,0.0326589068264569,0.274734800834068,0.795841245251674,0.912726877250508,NA,NA
"ENSG00000253767",21.7558772706845,0.0383955487151897,0.251741899575143,0.795872549017469,0.912726877250508,"PCDHGA8","9708"
"ENSG00000215256",192.194521215415,-0.034933388766891,0.155564378944261,0.795886598855255,0.912726877250508,"DHRS4-AS1","55449"
"ENSG00000152822",2.18068091188363,-0.0162021755152345,0.301830552081485,0.795935006937844,NA,"GRM1","2911"
"ENSG00000237666",7.60712382577443,-0.0281602021226078,0.28591895543011,0.795936794880973,0.912726877250508,NA,NA
"ENSG00000106367",912.123266966306,-0.0217008354627243,0.0875402999191111,0.795960328877124,0.912726877250508,"AP1S1","1174"
"ENSG00000115041",131.020815421867,0.0361283941687857,0.156665594038512,0.796052245878453,0.912774110261701,"KCNIP3","30818"
"ENSG00000119929",165.735607161055,0.0352878528997479,0.159898071046126,0.796104738271487,0.912776134857725,"CUTC","51076"
"ENSG00000239064",1.72330268647795,0.0158274199189613,0.302911306777778,0.796248461205996,NA,NA,NA
"ENSG00000239884",0.910378975504464,0.00660056121178091,0.307466412512728,0.796270740049087,NA,NA,NA
"ENSG00000152404",254.042198522033,-0.0294668922165999,0.134190895838016,0.796286901967774,0.912926824721766,"CWF19L2","143884"
"ENSG00000109851",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,"DBX1","120237"
"ENSG00000175393",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000197629",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,"MPEG1","219972"
"ENSG00000224299",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000231875",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000233153",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,"UBE2E2-AS1","100505877"
"ENSG00000237999",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000244564",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,"PRICKLE2-DT","101929316"
"ENSG00000248980",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000254885",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000266103",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000267607",0.343802718687871,0.0055145450499674,0.308745381882566,0.79638476572615,NA,NA,NA
"ENSG00000261442",2.26962214415376,0.0177425269917455,0.301522068999892,0.796432320901937,NA,NA,NA
"ENSG00000263069",8.48045754740364,-0.0304123266831843,0.281098642532438,0.796471476011373,0.913080258623129,"RNF213-AS1","100294362"
"ENSG00000123124",860.889778045669,-0.0279685832466647,0.114331119077988,0.796767384220407,0.913224260729429,"WWP1","11059"
"ENSG00000237842",19.8852361249507,-0.0362900634523336,0.258177205262074,0.796793012994611,0.913224260729429,NA,NA
"ENSG00000234946",1.14272814148055,-0.0107013558226028,0.306466386443293,0.796844602620701,NA,NA,NA
"ENSG00000121864",377.456389652851,-0.0277454577664588,0.111299745442282,0.796935706782083,0.913224260729429,"ZNF639","51193"
"ENSG00000217075",3.21755249242828,0.0221613379100895,0.296681649171574,0.796957659903857,NA,NA,NA
"ENSG00000271926",1.34587847448355,0.0141713050145416,0.304166819540257,0.796976189283877,NA,NA,NA
"ENSG00000197114",60.5081916981864,-0.0390257270191769,0.196635410037509,0.797047427499056,0.913224260729429,"ZGPAT","84619"
"ENSG00000180747",444.139126507916,0.0282783331042897,0.119570021421176,0.797064740654228,0.913224260729429,"SMG1P3","100271836"
"ENSG00000255532",0.682847791910673,0.00713928285567155,0.308060943134025,0.797192441003548,NA,NA,NA
"ENSG00000169116",16.5820107270797,-0.0346524226983576,0.266171583674388,0.797200310959695,0.913224260729429,"PARM1","25849"
"ENSG00000240032",6.32692662432211,-0.0275761489679754,0.287371385744241,0.797206682522668,0.913224260729429,"LNCSRLR","109729161"
"ENSG00000201806",0.635202406249603,-0.00937710693413258,0.308589606005767,0.797233582213545,NA,NA,NA
"ENSG00000095906",494.178452155235,0.0249266666291663,0.107640841666576,0.797261002073016,0.913224260729429,"NUBP2","10101"
"ENSG00000232149",0.832091258962552,0.00640351503177755,0.308247499770694,0.797272555029581,NA,NA,NA
"ENSG00000105193",8545.57574859093,-0.0240566158939544,0.105993552391732,0.79727739058423,0.913224260729429,"RPS16","6217"
"ENSG00000224174",9.58357964014247,0.0321508993489624,0.27763214305065,0.7973056355537,0.913224260729429,NA,NA
"ENSG00000235297",4.56590924128671,-0.0211084099432402,0.298611334546049,0.797356121034728,0.913224260729429,NA,NA
"ENSG00000163867",201.709352133382,0.0313424324891095,0.136792300726585,0.797401973267479,0.913224260729429,"ZMYM6","9204"
"ENSG00000158258",76.5630510184098,0.026288973639457,0.289559663633411,0.797422550452907,0.913224260729429,"CLSTN2","64084"
"ENSG00000242798",3.52512471233528,-0.0222983346817582,0.29579392834428,0.797424477421232,NA,NA,NA
"ENSG00000250848",28.1166976474586,-0.0425982524308308,0.233216457171619,0.797427074003266,0.913224260729429,NA,NA
"ENSG00000163060",3.50893985759765,-0.0196235338700633,0.299487662158785,0.797438618566011,NA,"TEKT4","150483"
"ENSG00000272338",7.05620184333424,-0.0272107266537713,0.287120873462623,0.797441016918225,0.913224260729429,NA,NA
"ENSG00000172046",1315.87795220005,0.0217643575421387,0.0882258435920039,0.797458638765097,0.913224260729429,"USP19","10869"
"ENSG00000167723",31.3281083886799,0.0404190658391699,0.227037257869154,0.797473762836482,0.913224260729429,"TRPV3","162514"
"ENSG00000215933",8.87995373538859,-0.0310490410565223,0.281389687515738,0.797510616488954,0.913224260729429,NA,NA
"ENSG00000108405",0.45465002136078,0.00691024348307856,0.308659102934895,0.79765564175929,NA,"P2RX1","5023"
"ENSG00000141750",0.45465002136078,0.00691024348307856,0.308659102934895,0.79765564175929,NA,"STAC2","342667"
"ENSG00000253172",0.45465002136078,0.00691024348307856,0.308659102934895,0.79765564175929,NA,NA,NA
"ENSG00000264914",0.45465002136078,0.00691024348307856,0.308659102934895,0.79765564175929,NA,NA,NA
"ENSG00000266378",0.45465002136078,0.00691024348307856,0.308659102934895,0.79765564175929,NA,NA,NA
"ENSG00000226148",0.482546198840787,-0.00639607399931594,0.308797213641457,0.797709058104276,NA,NA,NA
"ENSG00000230790",0.482546198840787,-0.00639607399931594,0.308797213641457,0.797709058104276,NA,NA,NA
"ENSG00000233836",0.482546198840787,-0.00639607399931594,0.308797213641457,0.797709058104276,NA,NA,NA
"ENSG00000095627",0.744243745790122,0.00649383909117396,0.307880647498191,0.797715986199261,NA,"TDRD1","56165"
"ENSG00000233723",0.794379514007884,0.00774526061915593,0.307794459119369,0.797717632378748,NA,"LINC01122","400955"
"ENSG00000244623",0.794379514007884,0.00774526061915593,0.307794459119369,0.797717632378748,NA,"OR2AE1","81392"
"ENSG00000254331",1.40363975847431,-0.0196027093568615,0.305281268217691,0.797726819027539,NA,NA,NA
"ENSG00000259802",4.28713403543584,-0.0243860340210564,0.292738081860817,0.797729065016008,NA,NA,NA
"ENSG00000165275",189.040261424624,-0.0315597330211252,0.138430710287212,0.797734606814265,0.913422622654527,"TRMT10B","158234"
"ENSG00000198783",209.700955770696,-0.0323379818418204,0.143224621626082,0.797835069232951,0.913479526328437,"ZNF830","91603"
"ENSG00000170324",1.13372179805687,0.00676073096093598,0.307985122935259,0.797926125054495,NA,"FRMPD2","143162"
"ENSG00000160678",17.9993048561451,-0.0356384905825777,0.261554726765027,0.797960276469103,0.913532771475402,"S100A1","6271"
"ENSG00000236830",13.1973793491918,-0.0343507004859336,0.267383419164628,0.797983111150959,0.913532771475402,"CBR3-AS1","100506428"
"ENSG00000227603",10.6602995863071,-0.0327890487234661,0.273730266792309,0.798099220627439,0.91355675973106,NA,NA
"ENSG00000112584",1103.30453920179,0.0236046269852814,0.0949340368671524,0.798143221722577,0.91355675973106,"FAM120B","84498"
"ENSG00000148604",0.448147481164163,0.00727777951035512,0.308679040694858,0.798166828834395,NA,"RGR","5995"
"ENSG00000184274",0.448147481164163,0.00727777951035512,0.308679040694858,0.798166828834395,NA,NA,NA
"ENSG00000236155",0.448147481164163,0.00727777951035512,0.308679040694858,0.798166828834395,NA,"ZPLD2P","101928303"
"ENSG00000186466",0.861270550763921,-0.00695798898592414,0.30785310293607,0.79818075181949,NA,NA,NA
"ENSG00000214832",185.950444403804,-0.030970908904297,0.13633754861062,0.798192381261034,0.91355675973106,NA,NA
"ENSG00000161277",189.332950468931,-0.0318297752006287,0.140559963259199,0.79820714552027,0.91355675973106,"THAP8","199745"
"ENSG00000202538",0.610561652193021,-0.00743586185068735,0.309088723779794,0.798226946447212,NA,"RNU4-2","26834"
"ENSG00000260420",1.03135488769507,0.0133543612892309,0.304927327648318,0.79826154505844,NA,"LINC02182","101928880"
"ENSG00000240674",58.3245613012857,-0.039017748610767,0.213049558666942,0.798329952868342,0.913636804862396,NA,NA
"ENSG00000166819",4.04569401869848,0.0191363558849789,0.298369578225311,0.798344299499542,NA,"PLIN1","5346"
"ENSG00000133878",2.55704590820714,0.0190882477857819,0.29987588237415,0.798368790034135,NA,"DUSP26","78986"
"ENSG00000273302",5.29466401167064,-0.0255169193369512,0.290736267663887,0.798378632858526,0.913636804862396,NA,NA
"ENSG00000092421",39.364689289245,-0.0366223251927248,0.251868321124129,0.798468893066328,0.913681988034055,"SEMA6A","57556"
"ENSG00000153922",596.539857388444,0.0235781752745375,0.0973882131068727,0.798664301963432,0.91384747866781,"CHD1","1105"
"ENSG00000162783",747.786094754845,0.0244161602770447,0.101105530888218,0.79873898167745,0.913874816322505,"IER5","51278"
"ENSG00000244668",1.77773846146994,-0.0151190186338817,0.302834685799141,0.798793668011063,NA,NA,NA
"ENSG00000229207",1.57413247133028,-0.0160750237869079,0.30254088455629,0.798843693446648,NA,NA,NA
"ENSG00000162997",12.8551153467753,0.0342278280084269,0.269879284531212,0.798964501735577,0.91407472305633,"PRORSD1P","344405"
"ENSG00000232133",0.656453631303794,-0.00617651273986104,0.308752324659102,0.799092884859048,NA,NA,NA
"ENSG00000258325",0.656453631303794,-0.00617651273986104,0.308752324659102,0.799092884859048,NA,"ITFG2-AS1","283440"
"ENSG00000143110",8.72172700929195,0.031765529159427,0.277531494048079,0.799095664684522,0.914166659694405,"C1orf162","128346"
"ENSG00000268496",0.885187768713553,0.00536671442568996,0.307918100658333,0.799135040611301,NA,NA,NA
"ENSG00000215414",24.5729024413398,-0.0368245170182061,0.25196468233604,0.799184551397189,0.914196183576086,NA,NA
"ENSG00000162300",56.7176859210781,0.0388532404919172,0.202937069804427,0.799249162377467,0.914196183576086,"ZFPL1","7542"
"ENSG00000267179",0.582784742335279,-0.00661581346686126,0.308793084631249,0.799272183775325,NA,NA,NA
"ENSG00000213062",4.95236401301275,-0.0239700903511618,0.29258608952987,0.799273889075191,0.914196183576086,NA,NA
"ENSG00000164897",357.904622592418,-0.0265115690398696,0.115801780600466,0.79935041427961,0.914225599348332,"TMUB1","83590"
"ENSG00000245322",2.04744666676129,-0.0172956371344258,0.301119912805911,0.799368559948822,NA,NA,NA
"ENSG00000128383",1.4965121486053,-0.0153114120661998,0.306566329959657,0.799501719413432,NA,"APOBEC3A","200315"
"ENSG00000258583",0.835866015008871,0.0118019714507687,0.307206477370532,0.799536778087194,NA,"LINC01500","102723742"
"ENSG00000260808",0.835866015008871,0.0118019714507687,0.307206477370532,0.799536778087194,NA,NA,NA
